,Unnamed: 0,Kalimat,Label
311,311,model ulama monas berharap nasi bungkus,1
312,312,dasar sih mulut sampah mengeluarkan bau busuk,3
313,313,kayak ulet gendon tong,3
314,314,wkwk nek sing nyawang rupane zonktor persis upil coro kecoak üòç üòç üòç,3
315,315,keberpihakan miskin tidak apa apa kayak bayar toll mahal tidak apa apa mobil uang toll nya bayat gaji sih dungu rela,3
316,316,manusia ada berguna ada berguna' memungut botol plastik jalan dibuang sampah' betmanfaat mengurangi pencemaran orang bermanfaat sulit,1
317,317,bayar tol jalur bos pas jajan pinggir jalan ketok harga tarif tol enak,1
318,318,dikomenin jenis jenis makhluk sengaja kebodohannya viral,3
319,319,sih apes baca komen detik comôøω mestinya malu mengundurkan sayangnya kemaluan muka tembok mulut nyinyir takdirnya,3
320,320,motor masuk jalan tol brow,1
321,321,ada setuju' presiden ri,1
322,322,haha seru komentarnya berita' memilih saudara nya berpikirnya dipilih orang sukanya cari sensasi memikirkan kemajuan bangsa mengatasnamakan rakyat haha sih mental miskin,3
323,323,suka dipilih nih,1
324,324,daus mini ya,1
325,325,sih dungu mati,3
326,326,kadang suka aneh harga mobil ratusan juta beli bayar tol ratusan ribu ngomel ngomel,1
327,327,mobil ambulance tujuannya bantu kejadian kecelakaan angkut batu batuan senjata demo salah urus fasilitas tempatnya bikin suara gerinda diteliti ditelusuri biar fadli apes mencalonkan calon presiden,1
328,328,sadarkah ditempat alias pilihan rakyat bukalah halaman detik berita memuat tentangmu lihatlah rakyat mengomentarimu logika,1
329,329,adem hidup apes dimaki maki pembaca,1
330,330,makanan sehari broôøω,1
331,331,yaelah beli mobil disuru bayar komplain jalur dipakai tergantung tujuan,1
332,332,sih apes mudiknya jalur tanah maklum keluarga cacing pakai bayar tol,1
333,333,wkwk komen an ada membela sih apes,1
334,334,curhat kakak apes lihat kakak suka sleding kakak nenek kompleks beli sayuran nyinyirnya ampun ampunan,3
335,335,haha kampungan lapor' orang kampret lihat hasip tol sibuk cari nasi bungkus,1
336,336,masarakat memikirkan tol mahal pikir pembangunan ladang meminjam uang kembalikan ikuti biar negara bangkrut,1
337,337,lebaran oi nyinyir mulu cari kesalahan idul fitri raya umat islam islam,1
338,338,prestasi berbicara wkwk,1
339,339,i groot üòã,1
340,340,zoonk mahal murah relatif orang beli mobil membebani bayar toll orang curhat pembayaran toll bayarkan gaji sekutu berbual ada hasil,1
341,341,curhat setingan emak nya kader partainya ayo dicomment orang mengalahkan komen berita sujud syukur hahahahhahahahahaha üòú üòú üòú üòú,1
342,342,curhat setan gundul genderuwo sih setuju tol tiket pesawat gratis bayar pakai uangnya sih fali apes prabowo uno hamin racist,3
343,343,komentar orang kena orang,1
344,344,negeri zon,1
345,345,nyinyir melalu ada oposisi biar ramai komentar bermutu üòå üòå üòå üòå,1
346,346,ya pakai kuda mahal tong kuda putih milik prabowo lupa kotorannya dimakan,1
347,347,mudik pakai kuda mahal bro,1
348,348,mahal tol ada' memaksa paham wakil rakyat guobluook,3
349,349,bodohi rakyat meresmikan harga tol dapur maling teriak maling ya,2
350,350,mulut nya berisi sampah orang menyindir doang isinya,3
351,351,buntelan bagong terserah bilang,3
352,352,berbicara ondelondel,3
353,353,tol gratis melulu terbiasa nasi bungkus gartis demo pilih jalan berbayar pilihan ada paksaan mengadu fadli siikan buntel ya bilang mahaaaaaaalll,3
354,354,gerombolan apes menang gratis tol rumah sakit sekolah gratis sembako' listrik murah negara bubar kabur bawa duit korupsi,1
355,355,berguna apes tidak usah terima gaji kasih pemerintah belusukan aceh merauke gue percaya,1
356,356,membiayai perusuh people power anarkis ya uangnya dipakai bangun jalan tol bermanfaat kemajuan bangsa menekan biaya produksi menolong orang miskin leluasa gratis jalan propinsi macet ada alternatif ribuan jalan tol terbaru üòä,1
357,357,biaya tolnya mahal sesuai negeri biaya tol jaoh mahal biaya menjaga tol pengurusan sadar fadli kayak subsidi pakai hartamu,1
358,358,yaelah siuler kadut mudik lancar angka kecelakaan turun drastis tutup mata mencari salahnya dimana ada lihat nih orang tol bilang ya bro gue tubruk benaran syukurôøω koit,3
359,359,pilihan legislatif kemarin mencoblos fadli apes otaknya pikir,1
360,360,lo berbicara sih zon ôøω ôøω ôøω lihat parlemen ôøω ôøω ôøω ôøω ôøω prestasi ada ôøω nyinyir doang,1
361,361,hoaks hoaks ada curhat apes cari cari meng counter prestasi pemerintah bilang mudik lancar,1
362,362,sanggup bayar pesawat jalan non tol tarif syah dapur dapur panggil menteri perhubungan sebulan' beli bensin sanggup beli mobil omong tarif mahal mobil nya meminjam ongkos meminjam mobil bos teman mudah an baca tenggelamkan,1
363,363,kemarin mudik jakarta ponorogo jam madiun mantullllllll,1
364,364,curhat mulut ember pemerintah atuh beli mobilnya kuat bayar tol nya kuat jual mobilnya bro,3
365,365,ya tol kemahalan kuat bayar ya tol cari jalan ada jalan jalan kaki sawah hutan,1
366,366,pintar dagang semhal mahal tol dibagi barang sekontainer beban jualan unit barang orang dagang sih cepat duit cepat terkirim biaya tol bebas bajing loncat pemalak jalan nilainya di atas biaya tol,1
367,367,apes prestasi ôøω,1
368,368,baca beritanya langsung komentarnya rameee üòç,1
369,369,hadiiiirr üòç ü üòç ü,1
370,370,nyinyir mulu orang haha,1
371,371,bayar tol salah kontribusi masyarakat pemerintah mencicil hutang negeri menikmati dikorupsi,1
372,372,bayar tol mahal gila bayar gjnya zonki kelewaten ada gunanya sih zonki negeri,1
373,373,baduttt titit,3
374,374,sandiwara teruuuus curhat je orang gerindra setting an hoaks terusôøω nyinyir,1
375,375,spesialisasinya hoaks nyinyir kirim ambulans berisi uang batu busur senjata tajam,1
376,376,mahal bayar zonki berguna lebih baik bayar tol wow mini daus mudik ya wkwk,1
377,377,bayar mahal biaya zonki bos mobil melindas zonki hambatan jalan tol bos,1
378,378,kampanye pemilihan umum nih ôøω,1
379,379,teriak bangun jalan tol dimakan protes harganya mahal diam make haha,1
380,380,protes orang,1
381,381,jual mobil belikan tiket tol sisanya,1
382,382,sanggup bayar tol tiket pesawat bus kapal laut mudiknya,1
383,383,sidang dapur ôøωuang event organizer oi komplain ah,1
384,384,solusi,1
385,385,tol gratis hutang pemerintah teriak sih,1
386,386,bayar tol beli mobil' komplain kah pakai becak jalan tol pakai' anggota dapur mengesahkan harga ajukan pemerintah,1
387,387,nih orang bisanya nyinyir doang prestasinya ada,3
388,388,tol pendukung zon pemting infrastruktur,1
389,389,tiada prestasi menggonggong melulu rakyat menyesal gaji apes,1
390,390,untung tinggal eh üòç,1
391,391,mengeluh,1
392,392,ôøωjalan kaki uang,1
393,393,titik titik menggonggong jokowi jalani programnya semangat deh,1
394,394,uruskan anak becus uruskan rakyat,3
395,395,beli mobil sanggup bayar tol logikanya ngawur apes otak dimana ôøω,1
396,396,oh sih mental miskin nongol mati kerjaannya mengeluh jelek in orang azaaa lupa gaji anggota dapur dibayar uang pajak rakyat,3
397,397, bosan kementar,1
398,398,curhat fadli zon ya orang gerindra biasalah gaya sandiwara kuno modus setingan üòä üòä,1
399,399,orang nyinyir prestasi dibanggakan,1
400,400,baca cerita film ada tokoh nyinyir model sih apes kesal habis ada aslinya tobaaat,1
401,401,makhluk nyaman gratis lapor orang ada pretasi gajinya gede hasilnya beritanya kayak,1
402,402,mahal ya tol kayak repot,1
403,403,manusiaôøω,1
404,404,kadang gue berharap bertemu sih apes pinggir jalan berharap ya,1
405,405,toll gratis adil rakyat membayar pajak kayak mobil bayar toll ribut ya jalan kecuali duit buntalan bagong bangun toll rela bayar pajak gaji lidah ular,1
406,406,murah pakai jalur non toll üòå üòå,1
407,407,keberatan toll pilih jalan biasalah kepala padli zon,1
408,408,hadueeuh sih' komentar cerdas bermutu bisanya menyela nyinyir meng apresiasi prestasi orang' ada prestasinyaôøω,1
409,409,baca beritanya malas lihat muka nya sih apes baca komentar nya ramaai wkwk,1
410,410,mobil kayak pelit pwlit bayar toll gratis' bogor,1
411,411,anggota dapur ri merugikan rakyat contoh kongkritnya heran orang ada memilih buta tuli orangyang senang lihat rakyat susahinilah bentuk orangnya pikirannya tau ngeres ada dimata hatinya pemerintah kecuali memerintah maunya anak tau zon zon pikir pikir pikir hancur negara teman temanmu memerintah jamin,2
412,412,orang kayak' wakil dapur,1
413,413,perbaiki undang undang investasi pembangunan kenaikan harga tollnya biar toll feenya mahal,1
414,414,kutu ujung kulon menyadari pelupuk mata ada gajah dapur cepat sahkan hukuman mati koruptor pemerkosa pembunuh teroris begal konspirator wakil dapur menyusahkan rakyatnya kayak dianggep bayar pajak bayarkan gaji gede banget habis turunan ada hasilnya sebutkan hasilnya sih apes puisi protes kinerja pemerintah,1
415,415,dapur undang undang tol bodoh banget nih anggota dapur,3
416,416,bu sri mulyani yang terhormat cuti bayar pajak sih bubtel hilang list orang digaji uang deh pajak bayar keoco nya hamzah' ada bayar pajak rela duit kerja cape banting tulang terpakai bayarkan gaji nih orang sejenisnya,1
417,417,ya mahal pakai jalan' pendukung mudik pakai jalan tol jokowi ya,1
418,418,bilang tol mahal kere namanya pangan potho ndladug,1
419,419,murah bagus dibuatin tol,1
420,420,gue tau presiden rakyat,1
421,421,sumpah ikhlas pajak gaji sih zonkôøω,1
422,422,tol nya mahal orang curhat miskin,1
423,423,curhat dicurhati lola responden exit pollnya üòç,1
424,424,bilang tol mahal suruh mudik pakai email fax,1
425,425,fax ada bang kilo in monitor cerita,1
426,426,mahal mudaratnya menggaji pajak rakyat anggota dapur nyinyir doang hasilnya üòé,1
427,427,telak bro,1
428,428,dasar medit wajar enak uang pikir pakai otak apes hidup modal gratis,1
429,429,maklum dot duit gratis mulu kerja positif berguna to gaji bulanan jalan sialnya sih kynya pakai duit pajak' sih sialnya,1
430,430,periode terpilih periode beban uang rakyat memilih bersalah mengakui akal sehat terbalik,1
431,431,å sih fadli zon kali habis koar koar media disuruh baca kolom komentar biar tau otaknya waras,1
432,432,pemerintahan era membangun mahal biayanya berimbas tarif tol tol jakarta cikampek kilo tarif ribu jakarta surabaya tarifnya ribu ribu kayak dibangun bareng jakarta cikampek padli jon banget gobloknya,3
433,433,aslinya modal mulut doang,1
434,434,tol bayar dasar kufur nikmat,1
435,435,manusia mukanya ruwet sampah alias sampah masyarakat tukang nyinyir gaji dapur,3
436,436,kambuh fadli mahal jalan jalan lancar pesawat mahal mengeluhnya pemerintah naikan harga maskapai penerbangan ampun fadli fadli pemerintah berusaha turunkan tarif harga batas atasnya tol mahal dibandingkan pesawat mobil orang' juta contoh tol mahal dunia,1
437,437,manusia mukanya ruwet sampah alias sampah masyarakat tukang nyinyir gaji dapur,3
438,438,kambuh fadli mahal jalan jalan lancar pesawat mahal mengeluhnya pemerintah naikan harga maskapai penerbangan ampun fadli fadli pemerintah berusaha turunkan tarif harga batas atasnya tol mahal dibandingkan pesawat mobil orang' juta contoh tol mahal dunia,1
439,439,haha tol mahal pantura macet solusi biar cepat murah panggilkan naruto shippuden jawan kawanya mengajarkan loncat terbang biar tujuan ongkos murah,1
440,440,curhat dicurhati orang pikiran ribet dasar kampret,3
441,441,kali kubunya orang murahnya jalan tol mengeluh jalan tol kasih gratis mengeluh bayar ngrampas sumber kekayaan negara ingatkan ajakan menolak bayar pajak,1
442,442,curhat habiburrokhman,1
443,443,padeli apes membicarakan tol setuju tol iya tol sok an komen tol jalan kaki nyeberang selat sunda berenang murah apes apes omong kozonk,1
444,444,mahal masuk tol ribet banget sih,1
445,445,apes waras ya kayaknya otaknya rusak permanen,1
446,446,maksudnya apes tol jakarta surabaya mahal banget dibanding tol jakarta sorga gratis tinggal bledus bom langsung sorga,1
447,447,ya pas sampenya surga orang suka nyinyir hoaks pastinya sih menyasar seberangnya surga mas bro hehe,1
448,448,mental gratis ya,1
449,449,kemarin bangun jalan tol teriak pemborosan bikin utang menumpuk pakai teriak mahal pendukung sih mental gratis,1
450,450,oposisi dibayar nyinyir koplo üëç üáæ üá,1
451,451,tampang ahli naar,1
452,452,orang bodoh bego dungu bilang tarif tol mahal bandingkan bus pesawat terbang berangkat orang keluarga tinggal menikmati terima tarifnya terbilang wajar apes antek nya dungu,3
453,453,tol mahal iya apes dapur bikin undang tol naikan tarif wakil rakyat hayo hitung ulang tarif tol wajar kilometernya keuntungan wajar operatornya persen biaya bangun bunga bank biaya operasional pegawai biaya pemeliharaan darisitu tarif mahal mahal turun undang nya direvisi tarifnya dapur peran nyinyir mulu kasih solusi dipilih kepentingan rakyat trwakili pepentingan pribadi partai,1
454,454,banget mas harga toll beban pemerintah üòñ,1
455,455,hitung kerja namanya magabut sial banget terpilih ada memilih geblek katro,2
456,456,murah pakai jalan tol goblok üòö,3
457,457,kasihan padli zo kebanyakan pikiran otaknya peruntungannya habis kena kanker otak,1
458,458,suruh kuda jhon,1
459,459,kampret usyah toll nekat teriak mahal' sih tukang sambar goreng gagal kencing nyalahkan jokowi,1
460,460,ukuran mahal nya ya ôøω,1
461,461,mahal ya pantura surabaya banget repot ôøω,1
462,462,bilang mahal coba jalan jakarta malang ada boros gue amalinôøω,1
463,463,komen saudara,1
464,464,terkadang orang fzonk menata keseimbangan peradaban memprovokasi rakyat berbuat kerusuhan fzonk perbaiki kinerja dapur hasilnya nol gaji utuh jalan terlena profesi tukang nyinyir tupoksimu,1
465,465,pakaidata ngejeblak,1
466,466,orang dungu statementnya bermutu sih dungu sih dungu berbuat negara nyninyir berbobot pepatah tong kosong nyaring bunyinya,3
467,467,murah banget tarifnya good job pakde jokowi,1
468,468,manusia kufur nikmat,1
469,469,otak tidak ada isinya,1
470,470, r r si menjadikan orang sasaran ya,1
471,471,ppatk suruh cek aliran dananya bro hem üòç,1
472,472,hoaks zon ada komplain tol mahal setahun ikhlas,1
473,473,sehabis lebaran job nyinyir üòñ,1
474,474,ya tinggal jalan tol bayar meributkan haha,1
475,475,bayar di rumah ajôøω,1
476,476,komen mahal beli mobil transportasi,1
477,477,curhat sih peeeaaa bisaôøω berhitung jam cepat hemat' duit,3
478,478,ya tinggal jalan tol bayar meributkan haha,1
479,479,apes nyinyir nyinyir waras ada isu kader gerindrong ditawari menteri anjing menggonggong biar lapar bawa perasaan sayangnya iya sih apes terpilih dipilih desmond waras,3
480,480,nyinyir hatinya ada racun biarkan dikomen tol wajib bisanya angkutan kota ya komen tol ratusan ribu mobil fine fine berisik,1
481,481,peeeeaaaaa cepat bayar gratis jalan rela bayar lancar,3
482,482,rak lihat muka nih orang gue,3
483,483,nyinyir pendukung prabowo bocor otak kardus sih pecundang setan gundul mahal masuk tol pakai kudanya prabowo bocor wkwk,1
484,484,,1
485,485,curhat apes kosong ôøω,1
486,486,keluarga orang jakarta surabaya lets sayang dibagi,1
487,487,mahal murah coba gaji pegawai negeri sipil dewan turun samakan upah minimum regional ada tunjangan murah,1
488,488,gratis pemasukan negara dimana defisit kritik üòç,1
489,489,mulut bau nyinyir ü,3
490,490,cikopo palimanan tarifnya mahal jawa ribu dibangun uno hutang hoaks apes ôøω,1
491,491,curiga pemerintah provinsi daerah khusus ibukota terpapar organisasi masyarakat terlarang,1
492,492,tau hati dilarang bubarkan undang pikir ôøω,1
493,493,hancur kena wan abud,1
494,494,geranlah wnabud didukung organisasi masyarakat balas jasa sok pastinye orang tugpp nya an orang,1
495,495,ada indikasi terpapar radikalisme,1
496,496,laughing khilafah sound,1
497,497,heran orang kemarin tengok perusuh,1
498,498,gubernur nya gubernur pilihan hati ya wajar dukung hati,1
499,499,tanda tangan pintar pintar sih blo on üò,3
